hit_id,x,y,z,volume_id,layer_id,module_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight,pt
38149,-52.3496,-104.144,142.74,8,3,478,153135100433793024,-52.3522,-104.143,142.742,-0.492396,-1.0564,1.40849,1.82335e-05,1.1655191
38150,-47.5801,-105.531,153.262,8,3,478,364791707255963648,-47.5797,-105.531,153.271,-0.514512,-1.0514,1.66281,1.40558e-05,1.1705402
38152,-51.8408,-104.292,169.515,8,3,478,968280516954423296,-51.8389,-104.293,169.51,-0.49672,-1.07748,1.77796,1.8523e-05,1.1864628
38160,-26.7774,-111.761,178.299,8,3,479,684548449030373376,-26.782,-111.76,178.306,-0.23142,-0.817022,1.32641,1.44018e-05,0.8491644
38166,-28.7997,-111.431,191.615,8,3,479,639524135067713536,-28.8027,-111.43,191.613,-0.350136,-1.22384,2.07108,2.2122e-05,1.2729414
38168,-15.4194,-114.079,200.962,8,3,480,639524066348236800,-15.4209,-114.079,200.959,-0.104167,-1.02313,1.75624,1.82556e-05,1.0284191
38173,-16.7207,-114.025,209.938,8,3,480,139612413082206208,-16.7225,-114.025,209.931,-0.105273,-0.954762,1.67785,1.53606e-05,0.9605482
38174,-27.3023,-113.588,181.274,8,3,480,684548449030373376,-27.3011,-113.588,181.274,-0.233034,-0.816553,1.32631,1.18603e-05,0.84915465
38175,-25.4414,-113.665,139.5,8,3,480,418839025953013760,-25.4388,-113.665,139.494,-0.224687,-1.16809,1.38202,1.79412e-05,1.1895034
38180,-5.25471,-115.401,145.182,8,3,481,153128846961410048,-5.25364,-115.4,145.183,-0.162915,-2.81692,3.50314,3.58195e-05,2.8216271
38181,-3.21577,-115.238,196.911,8,3,481,22524938804002816,-3.21368,-115.238,196.909,-0.0747033,-1.47981,2.51772,1.86695e-05,1.4816945
38182,-5.81662,-115.445,152.838,8,3,481,761110948365729792,-5.81362,-115.445,152.837,-0.00597476,-0.764605,1.11329,1.47751e-05,0.76462835
38193,20.0408,-114.128,159.289,8,3,483,139619697346740224,20.0417,-114.128,159.29,0.122148,-0.884735,1.16456,1.18364e-05,0.89312714
38203,29.6376,-112.78,161.203,8,3,484,932247665486331904,29.6367,-112.781,161.204,0.329344,-1.38976,1.95793,2.37426e-05,1.4282509
38206,31.3943,-111.949,166.153,8,3,484,364800503348985856,31.3945,-111.949,166.156,0.380337,-1.48587,2.34443,2.34838e-05,1.5337751
38213,36.8968,-109.344,163.064,8,3,484,684551747565256704,36.9001,-109.343,163.055,0.742902,-2.0942,3.15786,3.57699e-05,2.2220657
38214,45.4504,-106.849,190.697,8,3,485,166649816326078464,45.4497,-106.849,190.701,0.737589,-1.60828,2.88119,1.926e-05,1.7693506
38225,57.1789,-101.259,151.727,8,3,486,873700939049992192,57.1766,-101.261,151.73,0.45283,-0.73465,1.11039,1.399e-05,0.86299807
38226,56.6573,-101.684,210.339,8,3,486,67554338007941120,56.6567,-101.685,210.342,0.392844,-0.776138,1.5549,1.40829e-05,0.8698946
38228,72.7861,-89.6609,208.522,8,3,487,639516713364226048,72.7868,-89.6601,208.523,1.11035,-1.426,3.19276,2.85911e-05,1.8073055
38229,69.1257,-93.4644,171.804,8,3,487,166638271453986816,69.1261,-93.4639,171.8,0.526156,-0.76766,1.39375,1.45936e-05,0.9306675
38233,75.6285,-86.7073,140.829,8,3,487,445862204265201664,75.6294,-86.7064,140.829,0.787015,-0.954133,1.56702,1.51824e-05,1.2368356
38234,74.1188,-88.2761,192.994,8,3,487,229684405629616128,74.1193,-88.2755,192.991,0.625563,-0.69489,1.57405,1.61273e-05,0.9349873
38235,76.9669,-88.3296,143.495,8,3,488,445862204265201664,76.9669,-88.3295,143.493,0.785621,-0.955047,1.5671,1.34955e-05,1.2366548
38236,81.2187,-82.6829,155.218,8,3,488,139612619240636416,81.2171,-82.685,155.214,0.926665,-0.894245,1.62976,1.59868e-05,1.2877818
38241,83.7607,-79.3069,181.437,8,3,488,4520367179694080,83.7625,-79.3045,181.433,0.815086,-0.821121,1.82176,1.4322e-05,1.1569809
38250,99.0249,-59.9561,171.305,8,3,490,220700914594349056,99.0254,-59.9552,171.303,0.703975,-0.468087,1.28056,1.32374e-05,0.8453912
38251,97.7119,-63.0298,151.929,8,3,490,4520229740740608,97.7126,-63.028,151.929,1.59296,-1.06958,2.51006,0.0,1.9187295
38263,105.534,-47.568,193.589,8,3,491,468376354111356928,105.535,-47.5654,193.59,1.06316,-0.440827,1.90263,1.88684e-05,1.150929
38270,104.358,-51.6155,160.303,8,3,491,117101905368317952,104.358,-51.6148,160.3,1.03378,-0.470839,1.56088,1.71868e-05,1.1359535
38279,111.262,-29.8277,198.667,8,3,492,842176016536305664,111.263,-29.827,198.665,1.23016,-0.366086,2.23092,2.22445e-05,1.2834768
38282,110.836,-32.4329,140.045,8,3,492,337778012231565312,110.837,-32.4299,140.044,1.4325,-0.382664,1.68313,2.4535e-05,1.4827299
38284,114.026,-16.696,175.26,8,3,493,743098611440549888,114.026,-16.6925,175.256,1.41418,-0.243319,2.20266,2.30368e-05,1.4349598
38295,115.984,-12.5688,189.954,8,3,494,639513346109865984,115.984,-12.5692,189.954,3.23333,-0.314,5.15564,4.60876e-05,3.2485409
38305,112.723,24.2627,161.984,8,3,496,225180874721722368,112.722,24.265,161.986,1.63627,0.317999,2.42056,2.82851e-05,1.6668842
38308,115.333,16.4208,191.825,8,3,496,837672348189458432,115.333,16.4193,191.832,2.55694,0.329532,4.49328,4.12465e-05,2.5780873
38312,115.574,15.6944,191.531,8,3,496,707066996923039744,115.575,15.6925,191.538,1.32625,0.215674,2.23994,2.31654e-05,1.3436719
38316,108.013,39.71,154.136,8,3,497,225180737282768896,108.011,39.7125,154.13,1.33443,0.453535,1.95189,1.71119e-05,1.409396
38333,95.6503,64.0622,200.097,8,3,499,445858218535550976,95.65,64.0625,200.097,0.920637,0.575646,1.93446,1.34973e-05,1.0857904
38335,100.186,58.4965,182.724,8,3,499,27023934226432000,100.186,58.4956,182.722,1.1607,0.719003,2.16822,2.19815e-05,1.3653533
38343,89.7962,72.6558,149.794,8,3,500,324260891157594112,89.7948,72.6572,149.793,1.15007,0.888607,1.90661,2.40757e-05,1.4533696
38347,75.7247,86.458,202.749,8,3,501,707069470824202240,75.7252,86.4576,202.748,0.579673,0.611922,1.50975,1.36776e-05,0.8428934
38348,85.3573,79.2049,165.418,8,3,501,220683459847258112,85.3576,79.2047,165.42,0.684805,0.586723,1.31324,1.14753e-05,0.901777
38349,75.7788,86.4173,159.883,8,3,501,225180806002245632,75.7769,86.4186,159.879,0.488725,0.611091,1.12537,1.10426e-05,0.782486
38353,84.2517,80.0374,182.671,8,3,501,540435116380389376,84.2513,80.0377,182.674,0.999561,0.9982,2.21542,1.78462e-05,1.4126307
38354,85.4048,79.1691,201.056,8,3,501,27023865506955264,85.4051,79.1689,201.059,1.03437,0.913568,2.40072,2.29442e-05,1.3800462
38358,76.954,87.8942,162.594,8,3,502,225180806002245632,76.9549,87.8937,162.594,0.487511,0.611738,1.12543,9.07072e-06,0.7822342
38359,77.0418,87.8434,206.177,8,3,502,707069470824202240,77.0405,87.8441,206.171,0.580733,0.61085,1.50965,1.12227e-05,0.8428455
38375,59.7456,99.1149,159.292,8,3,503,427844026184499200,59.747,99.1143,159.286,0.38705,0.707133,1.10669,1.16047e-05,0.8061295
38378,55.6455,100.866,180.134,8,3,503,427844094903975936,55.6464,100.866,180.133,0.42578,0.842035,1.47293,1.636e-05,0.9435632
38381,43.4346,106.736,172.974,8,3,504,738591026083528704,43.4331,106.736,172.976,0.327344,0.893784,1.51213,1.0285e-05,0.95184237
38384,40.9656,107.454,158.005,8,3,504,657530355959463936,40.9682,107.453,158.004,0.394497,0.940724,1.43499,1.33162e-05,1.020093
38387,49.597,104.944,210.721,8,3,504,427844163623452672,49.5961,104.945,210.73,0.783541,1.57605,3.18797,2.04914e-05,1.7600768
38389,30.8701,111.092,154.073,8,3,505,409837530414841856,30.8713,111.092,154.07,0.405897,1.3238,1.91151,2.38125e-05,1.3846295
38392,41.7506,109.313,160.846,8,3,505,657530355959463936,41.7496,109.313,160.842,0.396041,0.939873,1.43507,1.16517e-05,1.0199066
38397,12.5796,114.196,202.147,8,3,506,968274400920993792,12.5795,114.196,202.145,0.291141,2.34223,4.25928,4.38093e-05,2.3602552
38401,22.3479,113.793,181.041,8,3,506,324261097316024320,22.3492,113.793,181.043,0.193522,0.805398,1.30076,1.10273e-05,0.82832164
38403,0.567174,115.027,203.52,8,3,507,220688613808013312,0.567316,115.027,203.529,0.0393089,0.896139,1.61307,9.71875e-06,0.8970008
38406,12.8043,116.003,205.43,8,3,507,968274400920993792,12.8045,116.003,205.43,0.292119,2.34214,4.25922,2.46428e-05,2.3602867
38407,7.46605,115.577,181.309,8,3,507,585470700337233920,7.46546,115.577,181.311,0.013355,0.7513,1.13761,1.19772e-05,0.75141865
38409,0.65986,117.093,207.247,8,3,508,220688613808013312,0.659336,117.092,207.248,0.0400373,0.896297,1.61292,8.5039e-06,0.89719075
38410,-5.03707,115.935,198.301,8,3,508,427843957465022464,-5.03581,115.936,198.303,-0.0115509,1.09178,1.85898,1.47622e-05,1.091841
38419,-19.1346,114.43,155.386,8,3,509,117111182497677312,-19.1367,114.429,155.381,-0.185585,1.38312,1.85972,2.24414e-05,1.3955152
38425,-34.3163,110.566,160.145,8,3,510,657527675899871232,-34.3157,110.566,160.15,-0.413363,1.21475,1.81365,2.14854e-05,1.283155
38426,-39.557,108.085,146.799,8,3,510,369295581761241088,-39.5579,108.085,146.795,-0.352399,0.863732,1.20256,1.4615e-05,0.9328548
38434,-54.0584,101.417,197.74,8,3,511,27025995810734080,-54.0563,101.419,197.746,-0.324674,0.682169,1.30943,1.34421e-05,0.75549173
38442,-54.8734,103.138,201.045,8,3,512,27025995810734080,-54.873,103.138,201.046,-0.324174,0.682318,1.3094,1.11245e-05,0.7554115
38444,-61.6005,97.6562,144.065,8,3,512,117121696577617920,-61.6001,97.6565,144.064,-0.948833,1.43932,2.14953,2.82376e-05,1.7239275
38450,-56.3725,101.916,167.44,8,3,512,657530287239987200,-56.3734,101.916,167.445,-0.461558,0.765485,1.30882,1.76185e-05,0.8938697
38453,-58.7983,99.9396,166.197,8,3,512,657527469741441024,-58.7965,99.9411,166.205,-0.826111,1.47575,2.47615,2.77464e-05,1.6912414
38454,-62.1083,97.2424,184.818,8,3,512,684570026946068480,-62.1089,97.242,184.821,-0.498848,0.850458,1.54266,1.17939e-05,0.9859656
38457,-75.774,86.5561,180.548,8,3,513,797137889958821888,-75.7757,86.5543,180.548,-1.48034,1.74362,3.62457,3.29008e-05,2.287273
38467,-79.3988,85.0998,160.664,8,3,514,657527607180394496,-79.3997,85.0986,160.661,-1.70401,1.87921,3.57838,3.08861e-05,2.536746
38468,-81.0565,82.8983,172.199,8,3,514,540432711198703616,-81.0573,82.8972,172.197,-0.594059,0.659904,1.31484,1.00509e-05,0.8879073
38469,-77.1143,88.1338,183.837,8,3,514,797137889958821888,-77.1151,88.1328,183.829,-1.47902,1.74411,3.62484,2.69189e-05,2.2867925
38472,-83.1241,80.1524,169.408,8,3,514,103594954776903680,-83.1253,80.1507,169.405,-1.16629,1.07879,2.36369,1.70354e-05,1.5887165
38478,-93.15,67.871,154.68,8,3,515,4518855351205888,-93.1497,67.8715,154.673,-1.20603,0.83837,1.97257,2.4343e-05,1.4687997
38483,-101.778,53.5125,168.201,8,3,516,364806894260322304,-101.779,53.509,168.201,-1.31649,0.732335,2.35237,2.22284e-05,1.506473
38484,-96.3225,66.2819,141.259,8,3,516,211672755899203584,-96.3227,66.2816,141.257,-1.0512,0.68239,1.48137,1.67692e-05,1.2532667
38496,-105.597,47.3533,150.881,8,3,517,292737480472395776,-105.596,47.3552,150.877,-0.870578,0.351986,1.12926,1.50081e-05,0.93904215
38497,-105.474,47.774,148.779,8,3,517,90077558825025536,-105.475,47.7718,148.777,-0.676713,0.345185,0.886676,1.11703e-05,0.75966644
38500,-104.146,52.3442,181.514,8,3,517,864692434125193216,-104.146,52.3442,181.511,-4.15468,2.12557,7.32878,4.25815e-05,4.6668415
38505,-105.048,49.2393,202.271,8,3,517,968279211284365312,-105.048,49.2392,202.265,-0.937585,0.401643,1.82123,1.68656e-05,1.0199915
38509,-107.684,40.1731,141.488,8,3,517,860205464611192832,-107.684,40.172,141.481,-1.00616,0.345031,1.31118,1.3794e-05,1.0636749
38513,-103.524,54.4822,171.326,8,3,517,364806894260322304,-103.525,54.4808,171.32,-1.31604,0.733937,2.35207,1.81868e-05,1.5068593
38522,-109.471,40.785,143.814,8,3,518,860205464611192832,-109.471,40.7837,143.809,-1.00653,0.343445,1.31125,1.20698e-05,1.0635117
38524,-109.987,37.6253,162.741,8,3,518,968279142564888576,-109.988,37.624,162.738,-1.25144,0.462972,1.92807,2.22845e-05,1.3343333
38531,-114.073,15.5623,147.161,8,3,519,684548586469326848,-114.073,15.564,147.155,-0.777851,0.140657,1.01657,1.29361e-05,0.79046607
38535,-114.114,14.5532,171.239,8,3,519,297239499551801344,-114.114,14.5542,171.238,-0.803447,0.136524,1.17477,1.40989e-05,0.81496376
38544,-116.17,14.9064,174.243,8,3,520,297239499551801344,-116.17,14.9051,174.244,-0.803097,0.137829,1.17469,1.16109e-05,0.8148384
38545,-114.969,-0.159886,163.814,8,3,520,405324584938635264,-114.969,-0.159583,163.814,-0.913398,-0.0341787,1.25867,9.91949e-06,0.9140373
38557,-117.585,0.595456,259.264,8,3,521,369295650480717824,-117.585,0.596421,259.268,-2.22798,0.0463861,4.94568,1.46695e-05,2.2284627
38560,-114.971,-19.0765,249.045,8,3,522,4509165904986112,-114.97,-19.0784,249.041,-1.11603,-0.149096,2.40307,1.76603e-05,1.1259452
38561,-115.712,-16.8494,236.95,8,3,522,589973269172453376,-115.71,-16.854,236.939,-0.861693,-0.160976,1.82435,1.52712e-05,0.8766003
38562,-111.851,-28.4507,256.383,8,3,522,364803527005962240,-111.852,-28.4484,256.386,-1.28225,-0.291938,3.05355,2.03714e-05,1.3150638
38565,-114.44,-20.6718,244.739,8,3,522,445860692436713472,-114.44,-20.6709,244.739,-1.04863,-0.155297,2.27441,1.28534e-05,1.0600669
38567,-115.171,-18.4752,224.424,8,3,522,711570871428317184,-115.171,-18.476,224.42,-1.63734,-0.225696,3.22036,2.62479e-05,1.6528221
38568,-113.696,-22.9073,280.734,8,3,522,860190415045787648,-113.701,-22.8922,280.85,-0.768982,-0.119085,1.88732,1.05008e-05,0.7781482
38579,-113.692,-28.8674,260.768,8,3,523,364803527005962240,-113.693,-28.8667,260.769,-1.28226,-0.290164,3.05366,1.6715e-05,1.3146808
38581,-107.528,-45.3027,219.647,8,3,524,662030657051951104,-107.529,-45.3012,219.644,-2.12995,-0.935901,4.58113,2.26447e-05,2.3264992
38592,-98.189,-61.7305,265.67,8,3,525,914231823867838464,-98.1908,-61.7283,265.67,-0.913494,-0.612956,2.62407,1.81051e-05,1.1000847
38593,-87.1665,-75.8738,244.439,8,3,526,734093886086971392,-87.1662,-75.874,244.44,-0.700784,-0.656679,2.05642,1.81125e-05,0.9603778
38604,-88.6974,-77.3097,248.936,8,3,527,734093886086971392,-88.6968,-77.3101,248.934,-0.700656,-0.657724,2.05606,1.31316e-05,0.9609993
38605,-77.0242,-86.0993,215.516,8,3,527,324263983534047232,-77.0222,-86.1008,215.52,-0.530897,-0.543048,1.42986,1.22284e-05,0.7594424
38611,-78.4771,-87.5848,219.432,8,3,528,324263983534047232,-78.476,-87.5855,219.432,-0.531047,-0.543281,1.42962,1.22284e-05,0.7597139
38612,-55.3266,-101.541,243.025,8,3,529,153135031714316288,-55.3243,-101.542,243.022,-1.07376,-1.90024,4.55216,3.64123e-05,2.1826298
38613,-53.7778,-102.203,231.254,8,3,529,684554084027465728,-53.7783,-102.203,231.257,-0.376867,-0.791824,1.75849,1.47437e-05,0.8769344
38623,-54.6308,-103.997,235.242,8,3,530,684554084027465728,-54.6308,-103.997,235.24,-0.375858,-0.792382,1.75839,1.21419e-05,0.8770054
38625,-47.5639,-106.051,239.305,8,3,530,914232511062605824,-47.5671,-106.05,239.307,-0.32578,-0.806989,1.87998,1.35694e-05,0.87026656
38626,-39.5795,-110.17,280.278,8,3,531,27027851236605952,-39.5791,-110.17,280.281,-0.327327,-1.02078,2.58104,1.21525e-05,1.071977
38627,-31.1635,-111.546,215.283,8,3,531,117097644760760320,-31.1642,-111.546,215.283,-0.565035,-1.8893,3.66506,3.0989e-05,1.9719836
38629,-35.5412,-110.83,263.779,8,3,531,22524870084526080,-35.539,-110.83,263.79,-0.201124,-0.732643,1.71046,9.84093e-06,0.75974774
38631,-38.1844,-110.398,246.846,8,3,531,680044711964049408,-38.1864,-110.397,246.847,-0.481082,-1.50168,3.30693,1.36965e-05,1.5768585
38634,-28.9326,-111.91,257.276,8,3,531,220682222896676864,-28.929,-111.911,257.278,-0.506796,-1.81505,4.26075,2.4414e-05,1.8844757
38638,-26.3878,-114.122,245.898,8,3,532,22525144962433024,-26.39,-114.122,245.892,-0.164917,-0.875012,1.85959,1.23693e-05,0.89041764
38639,-16.7788,-114.518,210.803,8,3,532,139612413082206208,-16.7768,-114.518,210.798,-0.10456,-0.955131,1.67764,1.26036e-05,0.9608371
38642,-0.859045,-115.547,241.225,8,3,533,954766213378998272,-0.85573,-115.546,241.223,-0.0422277,-0.79705,1.74351,8.03256e-06,0.7981678
38646,-2.88841,-115.708,224.178,8,3,533,409835537550016512,-2.8887,-115.709,224.186,0.0125491,-0.905235,1.79457,1.63821e-05,0.90532196
38651,2.54091,-116.948,270.827,8,3,534,4520504618647552,2.53966,-116.948,270.83,-0.0152122,-0.904354,2.09753,1.2536e-05,0.9044819
38652,-0.969364,-117.661,245.842,8,3,534,954766213378998272,-0.969377,-117.661,245.847,-0.0435336,-0.797307,1.7433,8.03256e-06,0.79849464
38654,10.3818,-115.355,244.463,8,3,534,702564290648866816,10.3843,-115.354,244.459,0.0470464,-0.910471,1.87314,1.58679e-05,0.9116857
38657,8.40396,-115.757,270.364,8,3,534,153128915680886784,8.40292,-115.757,270.359,0.168277,-1.83434,4.25851,2.19208e-05,1.8420424
38659,24.5908,-113.136,219.03,8,3,535,292738442545070080,24.5949,-113.134,219.026,0.337158,-1.40001,2.58461,1.58913e-05,1.4400359
38660,22.4518,-113.848,236.547,8,3,535,180146184118075392,22.4549,-113.847,236.544,0.189402,-1.13549,2.23146,1.47581e-05,1.1511779
38671,20.0271,-114.654,216.462,8,3,535,337773614185054208,20.0288,-114.654,216.46,0.169486,-0.774468,1.4138,1.40281e-05,0.79279643
38681,33.2649,-111.611,278.988,8,3,536,675542074409353216,33.265,-111.611,278.985,0.190003,-0.760979,1.88953,0.0,0.7843406
38683,52.3453,-103.084,226.141,8,3,537,409832032856702976,52.3474,-103.082,226.139,0.796493,-1.49695,3.38942,1.84651e-05,1.6956593
38685,52.129,-103.22,266.541,8,3,537,409831826698272768,52.1312,-103.219,266.542,1.3659,-2.78445,7.29012,4.41659e-05,3.1014264
38688,50.3851,-104.321,214.327,8,3,537,220682085457723392,50.3848,-104.321,214.32,0.813794,-1.60634,3.3981,2.23816e-05,1.8007191
38692,56.8842,-102.138,211.254,8,3,538,67554338007941120,56.8855,-102.137,211.248,0.392085,-0.776705,1.55474,1.15552e-05,0.87005824
38699,73.0945,-90.0544,209.399,8,3,539,639516713364226048,73.0941,-90.0548,209.406,1.11012,-1.42629,3.19266,2.35456e-05,1.8073931
38706,82.1293,-82.2966,234.247,8,3,540,225192144715907072,82.1314,-82.2938,234.248,0.709303,-0.663653,2.00364,1.08845e-05,0.971363
38707,92.7204,-69.6019,229.644,8,3,541,837679288856608768,92.7212,-69.6006,229.627,1.14242,-0.899201,3.02169,2.51061e-05,1.4538522
38712,98.4303,-62.6083,238.478,8,3,542,797144005992251392,98.4299,-62.6093,238.473,0.871661,-0.593148,2.17038,1.74079e-05,1.0543327
38713,97.7513,-64.1978,249.181,8,3,542,743100604305375232,97.7513,-64.1977,249.181,0.673358,-0.48359,1.77668,1.58534e-05,0.82901764
38716,102.279,-53.5998,237.115,8,3,542,873708085875572736,102.278,-53.6024,237.12,1.29498,-0.717697,3.01654,2.19186e-05,1.4805615
38718,104.015,-54.5666,241.171,8,3,543,873708085875572736,104.015,-54.5663,241.169,1.29424,-0.719046,3.01647,1.79334e-05,1.4805689
38720,107.705,-41.8727,261.067,8,3,543,734092580416913408,107.707,-41.8682,261.064,0.969,-0.413862,2.40647,1.12536e-05,1.0536805
38724,105.631,-49.0073,257.843,8,3,543,743105277229793280,105.631,-49.0096,257.853,1.12871,-0.485171,2.73966,1.5722e-05,1.2285671
38726,109.659,-42.7016,265.914,8,3,544,734092580416913408,109.659,-42.7033,265.913,0.968164,-0.415814,2.40642,9.84687e-06,1.0536807
38728,110.448,-37.8772,252.81,8,3,544,743126992584441856,110.448,-37.878,252.808,1.12972,-0.42688,2.60225,1.83709e-05,1.2076812
38731,111.935,-28.7832,233.385,8,3,544,211674680044552192,111.935,-28.7813,233.379,1.18635,-0.269873,2.42542,2.29135e-05,1.2166584
38734,114.601,-14.7785,212.995,8,3,545,837679151417655296,114.601,-14.7749,212.996,1.7733,-0.265236,3.47971,2.71307e-05,1.7930262
38737,114.003,-29.2512,237.608,8,3,545,211674680044552192,114.003,-29.2507,237.607,1.18722,-0.268697,2.42506,1.90133e-05,1.2172467
38746,116.681,-15.0882,217.078,8,3,546,837679151417655296,116.681,-15.0868,217.079,1.77308,-0.266068,3.47971,2.22611e-05,1.7929319
38756,116.58,4.34985,277.613,8,3,547,301742068387020800,116.579,4.35454,277.605,1.17181,0.0773353,2.89495,1.32149e-05,1.1743592
38759,114.72,19.8314,237.3,8,3,548,4520642057601024,114.72,19.8316,237.297,1.06793,0.219706,2.2209,1.6815e-05,1.0902959
38771,111.858,32.743,276.276,8,3,549,837669736849342464,111.859,32.7403,276.274,1.82964,0.570975,4.72765,2.7835e-05,1.9166625
38772,112.41,31.5765,241.341,8,3,549,22521502830166016,112.409,31.579,241.334,1.90446,0.501599,4.0528,3.32839e-05,1.9694083
38773,112.239,31.9379,241.375,8,3,549,837672485628411904,112.239,31.9386,241.379,1.09796,0.276967,2.44998,1.71413e-05,1.1323545
38774,108.665,39.4883,229.398,8,3,549,837672210750504960,108.664,39.4916,229.401,0.787064,0.249609,1.71721,1.20731e-05,0.82569635
38777,105.455,48.5879,231.359,8,3,550,130606450778046464,105.454,48.5894,231.368,0.73578,0.378314,1.63032,1.36583e-05,0.8273413
38788,86.5346,76.4819,239.683,8,3,552,535932272667262976,86.537,76.4795,239.683,1.38966,1.18286,3.69616,2.36413e-05,1.8249145
38798,88.0707,77.7816,243.764,8,3,553,535932272667262976,88.0691,77.7828,243.756,1.39073,1.18134,3.69619,1.94196e-05,1.8247449
38805,76.6187,88.6602,246.073,8,3,554,684550579334152192,76.6196,88.6596,246.081,0.878456,0.962638,2.74708,2.47508e-05,1.3032103
38819,55.9841,101.26,239.389,8,3,555,734099658523017216,55.984,101.26,239.391,0.329296,0.672019,1.56973,1.33837e-05,0.7483618
38835,49.8193,105.395,211.646,8,3,556,427844163623452672,49.8201,105.395,211.642,0.783215,1.57614,3.18796,1.79924e-05,1.7600123
38838,27.9509,112.071,221.643,8,3,557,873707123802898432,27.9486,112.071,221.637,0.497186,1.84832,3.63283,3.10534e-05,1.9140221
38842,28.4762,114.035,225.493,8,3,558,873707123802898432,28.4775,114.035,225.497,0.498852,1.84842,3.63251,2.56994e-05,1.9145521
38845,15.9373,114.553,227.54,8,3,558,112593083060715520,15.9371,114.553,227.546,0.213604,1.26945,2.53011,1.99469e-05,1.2872956
38847,18.772,114.436,254.542,8,3,558,418836826929758208,18.7706,114.436,254.539,0.159093,0.760654,1.67854,1.332e-05,0.77711326
38856,-12.3418,114.957,212.74,8,3,560,409837599134318592,-12.3424,114.957,212.731,-0.126102,0.83911,1.60179,1.34783e-05,0.84853244
38860,-15.2107,114.374,279.394,8,3,560,166634010846429184,-15.2122,114.374,279.393,-0.133844,0.753635,1.86841,1.15883e-05,0.76542795
38861,-5.19806,116.408,226.148,8,3,560,711574788438491136,-5.19848,116.408,226.147,-0.00641115,0.871657,1.70952,1.11129e-05,0.8716806
38872,-41.1816,107.864,222.343,8,3,562,396319172390289408,-41.1819,107.864,222.344,-0.411767,0.985027,2.01717,1.38308e-05,1.0676283
38873,-38.5855,109.093,245.234,8,3,562,941257682239619072,-38.5896,109.091,245.235,-0.460819,1.40131,3.0454,1.78259e-05,1.4751352
38879,-46.6352,106.687,220.343,8,3,563,63055892341325824,-46.6373,106.686,220.346,-0.383454,0.786542,1.65738,9.90456e-06,0.87503445
38890,-41.9323,109.654,226.009,8,3,563,396319172390289408,-41.9317,109.655,226.012,-0.412946,0.984287,2.01724,1.21019e-05,1.0674012
38892,-48.5491,105.479,268.561,8,3,563,292740023093035008,-48.5494,105.479,268.556,-0.359571,0.861774,2.06662,1.22688e-05,0.9337804
38904,-74.9588,88.1172,245.259,8,3,565,364800022312648704,-74.9582,88.1178,245.257,-0.616232,0.672652,2.0251,1.34557e-05,0.91225135
38924,-99.4732,60.1671,252.475,8,3,568,851183696827383808,-99.4736,60.1662,252.478,-0.880954,0.490663,2.10361,1.66811e-05,1.0083799
38927,-101.806,54.7059,219.27,8,3,568,4503737066323968,-101.805,54.7092,219.265,-0.916357,0.530504,2.00761,1.74561e-05,1.0588411
38931,-104.603,52.544,274.365,8,3,569,873707055083421696,-104.603,52.5443,274.36,-1.05122,0.490054,2.69454,1.9576e-05,1.1598347
38932,-107.634,42.1172,278.61,8,3,569,873711040813072384,-107.635,42.1161,278.617,-2.84063,1.14804,7.32703,3.62386e-05,3.0638497
38934,-111.232,33.08,275.149,8,3,570,18022507407736832,-111.233,33.0764,275.142,-0.930939,0.313427,2.29453,1.68814e-05,0.9822851
38936,-110.996,34.5258,224.884,8,3,570,540432642479226880,-110.996,34.5281,224.883,-0.828601,0.222113,1.65613,9.36835e-06,0.8578542
38937,-110.595,36.9786,243.754,8,3,570,153126304340770816,-110.596,36.9738,243.752,-1.46751,0.454505,3.1863,1.68549e-05,1.5362813
38941,-111.296,32.6901,215.951,8,3,570,369296887431299072,-111.297,32.6872,215.943,-0.991575,0.32723,1.95345,1.72182e-05,1.0441746
38945,-114.567,15.605,212.752,8,3,571,238699232746274816,-114.567,15.6062,212.746,-1.78502,0.207783,3.22013,2.83524e-05,1.7970726
38950,-114.236,23.6048,251.352,8,3,571,445858630852411392,-114.236,23.6059,251.355,-3.27496,0.640392,7.33678,4.31345e-05,3.3369844
38955,-114.304,21.9629,268.741,8,3,571,797148541477715968,-114.304,21.9616,268.732,-0.786568,0.185872,1.87347,0.0,0.8082311
38956,-115.656,2.22517,243.482,8,3,572,225208637390323712,-115.656,2.22787,243.481,-0.756776,0.0117764,1.63358,1.24974e-05,0.7568676
38961,-116.206,9.12241,226.636,8,3,572,671036962953494528,-116.206,9.12051,226.631,-0.847787,0.0310504,1.66338,1.32586e-05,0.8483554
38963,-115.681,2.54799,248.246,8,3,572,743096274978340864,-115.681,2.54689,248.251,-1.19588,0.0614164,2.58633,1.07125e-05,1.1974561
38964,-115.631,1.91406,247.814,8,3,572,18022576127213568,-115.631,1.91387,247.817,-1.51894,-0.00982086,3.20234,1.66645e-05,1.5189718
38965,-115.523,0.558548,254.686,8,3,572,369295650480717824,-115.522,0.554422,254.688,-2.22752,0.0447528,4.94597,1.96634e-05,2.2279694
38970,-115.848,-5.46884,294.331,8,3,573,252201922730131456,-115.848,-5.46875,294.328,-1.58096,-0.0403022,3.93217,2.15563e-05,1.5814737
