hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
75004,-183.707993,182.947006,-23.400000,13,5,436,153130564948328448
75005,-214.695007,156.098999,-16.200001,13,5,436,878207218736955392
75006,-194.621002,173.490997,12.600000,13,5,436,968279417442795520
75007,-182.951996,183.602005,-25.799999,13,5,436,878210860869222400
75008,-213.576004,157.067993,34.200001,13,5,436,963770938732576768
75009,-198.031006,170.537003,-8.280000,13,5,436,315252454969053185
75010,-212.972000,157.591995,11.400000,13,5,436,873701901122666496
75011,-200.184006,168.671997,-33.000000,13,5,436,166633804687998976
75012,-231.860001,126.069000,-33.000000,13,5,437,225208774829277184
75013,-209.455002,152.679993,33.799999,13,5,437,963770938732576768
75014,-219.673996,140.542999,-35.400002,13,5,437,153125410987573248
75015,-212.796005,148.712997,-34.200001,13,5,437,950260414728372224
75016,-223.229004,136.320007,-11.400000,13,5,437,355787669097152512
75017,-225.315994,133.841003,-46.200001,13,5,437,49542688277528576
75018,-237.630005,119.214996,-13.800000,13,5,437,671039574293610496
75019,-233.766006,123.805000,4.200000,13,5,437,18015154423726080
75020,-210.039001,151.987000,-16.200001,13,5,437,878207218736955392
75021,-214.367004,146.845993,-7.800000,13,5,437,630505390940880896
75022,-217.063995,143.643005,-45.799999,13,5,437,220678649483886592
75023,-226.656006,132.250000,-22.200001,13,5,437,968298246579421184
75025,-209.266006,152.904999,11.400000,13,5,437,873701901122666496
75026,-213.800995,147.518997,-37.799999,13,5,437,216178623269306368
75027,-246.205994,92.424896,-33.000000,13,5,438,837677983186550784
75028,-242.612000,98.384903,-48.599998,13,5,438,396320478060347392
75029,-243.645004,96.672302,-30.600000,13,5,438,4509372063416320
75030,-241.516998,100.199997,-22.200001,13,5,438,797137477641961472
75031,-236.455994,108.592003,34.200001,13,5,438,743096893470416898
75032,-250.729996,84.923599,-36.599998,13,5,438,495404823823253504
75033,-241.619995,100.028999,-6.600000,13,5,438,18017147288551424
75034,-237.033997,107.633003,16.200001,13,5,438,680049316168990720
75035,-239.059006,104.276001,49.799999,13,5,438,734087151578251264
75036,-240.009003,102.700996,17.400000,13,5,438,968280242076516352
75037,-244.740005,94.856903,-41.400002,13,5,438,166633735968522240
75038,-241.371994,100.440002,0.600002,13,5,438,864702054851936256
75039,-249.925003,86.259399,46.200001,13,5,438,535931310594588672
75040,-231.498001,116.813004,-13.800000,13,5,438,671039574293610496
75041,-240.897003,101.227997,53.400002,13,5,438,360289619457081344
75042,-234.059006,112.566002,-6.600000,13,5,438,18015223143202816
75043,-246.268005,92.322197,-41.400002,13,5,438,184652326366085120
75044,-245.255997,94.000504,37.799999,13,5,438,103589251060334592
75045,-233.522003,113.456001,-12.600000,13,5,438,743111805580083200
75046,-237.819000,106.332001,25.799999,13,5,438,743096137539387392
75047,-236.248993,108.934998,33.000000,13,5,438,598979506354520064
75048,-250.727997,69.783600,9.000000,13,5,439,63057266730860544
75049,-252.337997,65.817902,19.799999,13,5,439,517918836230455296
75050,-248.531006,75.194801,48.599998,13,5,439,797139882823647232
75051,-249.298004,73.304604,-6.600000,13,5,439,589972581994467329
75052,-252.985001,64.224197,10.200000,13,5,439,139619972224647168
75053,-260.056000,46.804798,-10.200000,13,5,439,598979781232427008
75054,-250.983994,69.153503,-53.400002,13,5,439,418849814910861312
75055,-259.227997,48.843201,28.200001,13,5,439,864726106668793856
75056,-254.339005,60.888599,-17.400000,13,5,439,499903750526205952
75057,-259.778015,47.490398,2.100000,13,5,439,396317660578582529
75059,-263.649994,7.806520,16.200001,13,5,440,671047270875004928
75061,-259.591003,25.260599,4.200000,13,5,440,734096359988133888
75062,-258.855988,28.416300,23.400000,13,5,440,418838132599816192
75064,-257.044006,36.208302,-35.400002,13,5,440,153136406120632321
75065,-259.346008,26.312500,-1.800000,13,5,440,4532667966029824
75066,-264.276001,5.118280,3.000000,13,5,440,346780607281364992
75067,-265.951996,-2.089300,-36.599998,13,5,440,103589113621381120
75068,-265.407990,0.248293,37.799999,13,5,440,495407160285462528
75069,-265.679993,-0.920506,0.600002,13,5,440,130609062134947842
75070,-264.773987,2.975490,-1.800000,13,5,440,364803458286485504
75071,-261.276001,18.014000,31.799999,13,5,440,229685092824383488
75072,-258.747986,28.883801,-37.799999,13,5,440,166655657481601024
75073,-258.291992,-28.510500,54.400002,13,5,441,117118398042734592
75074,-258.260986,-28.071600,59.200001,13,5,441,4513289090375682
75075,-257.006989,-10.556400,137.199997,13,5,441,914235328561152000
75076,-256.593994,-4.784520,130.800003,13,5,441,589973200452976640
75077,-257.860992,-22.485901,58.000000,13,5,441,932253094324994048
75078,-257.046997,-11.115000,97.599998,13,5,441,382806930399166464
75079,-257.454987,-16.820400,71.199997,13,5,441,99080360050040834
75080,-257.949005,-23.722700,103.599998,13,5,441,535929798766100480
75081,-258.516998,-31.649099,109.199997,13,5,441,914238764551778306
75082,-257.941010,-23.603001,113.199997,13,5,441,409841309986062336
75083,-258.164001,-26.715099,101.199997,13,5,441,117095445737504768
75084,-259.315002,-42.793900,80.800003,13,5,441,657525751754522624
75085,-258.372009,-29.627600,119.199997,13,5,441,459368398942371840
75086,-249.563995,-81.238701,121.599998,13,5,442,657532555016282114
75087,-252.417007,-48.000900,90.400002,13,5,442,324276009442476032
75088,-249.886002,-77.492401,110.800003,13,5,442,774620853894643712
75089,-251.869995,-54.377399,96.400002,13,5,442,4549847835213824
75090,-252.389999,-48.319698,97.000000,13,5,442,4525108823588864
75091,-249.694000,-79.724197,60.400002,13,5,442,54045738149085184
75092,-252.912994,-42.222099,78.400002,13,5,442,657525751754522624
75093,-251.035004,-64.101700,124.000000,13,5,442,220685933748420608
75095,-250.477997,-70.597801,113.199997,13,5,442,855687021576847360
75096,-252.024002,-52.584000,62.799999,13,5,442,941258369434386432
75097,-249.917007,-77.133797,80.800003,13,5,442,292742909311057920
75098,-249.445007,-82.633499,64.000000,13,5,442,517914369464467456
75099,-252.246002,-49.993500,95.199997,13,5,442,4513151634636800
75100,-244.281006,-76.879097,59.200001,13,5,443,54045738149085184
75101,-236.686005,-107.553001,116.800003,13,5,443,747602279787397120
75102,-240.598999,-91.750099,131.199997,13,5,443,657532555016282114
75103,-242.511993,-84.023399,55.599998,13,5,443,878207287456432128
75104,-242.485992,-84.126900,52.799999,13,5,443,184652395085561856
75105,-234.811996,-115.124001,65.199997,13,5,443,27022491134205954
75106,-233.369995,-120.948997,89.199997,13,5,443,540432230162366464
75107,-237.149994,-105.681000,146.320007,13,5,443,657532555016278017
75108,-242.876999,-82.547897,62.799999,13,5,443,517914369464467456
75109,-239.742996,-95.205803,77.199997,13,5,443,409831551820365824
75111,-233.764008,-119.357002,97.599998,13,5,443,63057472889290752
75112,-234.811996,-115.124001,80.800003,13,5,443,27054376954626048
75113,-239.897003,-94.584503,74.800003,13,5,443,950267217956569088
75114,-242.809998,-82.819702,90.400002,13,5,443,112595831856566273
75115,-238.436005,-100.486000,74.800003,13,5,443,927744478175821824
75116,-212.432999,-153.940002,100.000000,13,5,444,220700777155395584
75117,-222.977997,-128.983002,126.000000,13,5,444,639531419332247552
75118,-228.311996,-116.357002,95.199997,13,5,444,63057472889290752
75119,-223.113007,-128.664001,96.400002,13,5,444,684549411103047680
75120,-211.296005,-156.630005,109.599998,13,5,444,4506485845393408
75121,-225.837006,-122.216003,64.000000,13,5,444,707074556082270210
75122,-221.026001,-133.600998,137.199997,13,5,444,220688476385841153
75123,-219.759995,-136.598007,100.400002,13,5,444,824159625161998336
75124,-227.145004,-119.121002,86.800003,13,5,444,540432230162366464
75125,-223.470993,-127.816002,148.000000,13,5,444,671055998248550400
75126,-221.882996,-131.574997,124.000000,13,5,444,292738580000804865
75127,-216.822998,-143.550003,104.800003,13,5,444,671036756795064320
75128,-220.513000,-134.817001,61.599998,13,5,444,589971757343965184
75129,-223.580002,-127.557999,99.400002,13,5,444,873703206809505793
75130,-196.179001,-168.501999,90.400002,13,5,445,752104505025232896
75131,-207.108994,-150.945999,97.599998,13,5,445,220700777155395584
75132,-203.938004,-156.039993,50.799999,13,5,445,63054380512837632
75133,-207.087997,-150.979996,106.599998,13,5,445,4506485845393408
75134,-188.188004,-181.337997,50.799999,13,5,445,432347282214486016
75135,-190.281006,-177.975998,100.000000,13,5,445,297237919003836416
75136,-197.126007,-166.981003,50.080002,13,5,445,117097919655448577
75137,-186.580994,-183.917999,131.199997,13,5,445,662037047963287552
75138,-204.296997,-155.462997,70.000000,13,5,445,225188021564084225
75140,-176.100006,-187.080002,50.799999,13,5,446,864701986132459520
75141,-175.156998,-188.167999,99.400002,13,5,446,112598443179900928
75142,-172.774002,-190.919006,134.800003,13,5,446,405324516219158528
75143,-164.785004,-200.139999,119.800003,13,5,446,432351955155685377
75144,-175.184006,-188.138000,115.599998,13,5,446,864712981248737280
75145,-176.807999,-186.263000,115.599998,13,5,446,112598374460424192
75146,-154.177002,-212.382996,154.000000,13,5,446,211673236935540736
75147,-182.910004,-179.218994,127.599998,13,5,446,662037047963287552
75148,-172.171005,-191.613998,76.000000,13,5,446,499903269489868800
75149,-161.929993,-203.434998,61.599998,13,5,446,117097232443899904
75150,-147.817993,-209.671005,64.000000,13,5,447,517920141900513280
75151,-141.544998,-214.951996,62.799999,13,5,447,517918561352548352
75152,-140.444000,-215.880005,155.199997,13,5,447,671037031672971264
75154,-126.612999,-227.524002,59.799999,13,5,447,99081803142266880
75155,-145.421005,-211.688995,57.200001,13,5,447,873699152343597056
75156,-134.292999,-221.057999,80.800003,13,5,447,950261376801046528
75157,-143.503998,-213.304001,83.199997,13,5,447,558449583609348096
75158,-130.250000,-224.462006,99.314301,13,5,447,914236290633826304
75159,-150.908997,-207.069000,150.399994,13,5,447,211673236935540736
75161,-129.000000,-225.514999,84.400002,13,5,447,864703704119377920
75162,-138.516006,-217.503006,146.800003,13,5,447,4532805404983296
75163,-123.400002,-230.229004,112.000000,13,5,447,968287320199405570
75164,-139.311996,-216.832993,54.400002,13,5,447,711575681791688704
75165,-87.885902,-245.479996,98.800003,13,5,448,909733584359653376
75166,-94.462402,-241.513000,73.599998,13,5,448,743103971559735296
75167,-101.894997,-237.031006,148.000000,13,5,448,954779270096363522
75168,-81.583397,-249.281006,72.400002,13,5,448,526925760607289344
75169,-91.105598,-243.537994,53.200001,13,5,448,589974987159371776
75170,-51.849201,-254.807007,56.799999,13,5,449,598983560820428801
75171,-55.048901,-253.507996,104.400002,13,5,449,558446628671848448
75172,-46.326801,-257.048004,95.199997,13,5,449,18016460093784064
75173,-50.144299,-255.498993,84.400002,13,5,449,648520682803560448
75174,-78.070999,-244.162003,70.300003,13,5,449,526925760607289344
75175,-72.752502,-246.320999,64.000000,13,5,449,707067409239900160
75176,-48.229401,-256.276001,108.800003,13,5,449,657529050289405952
75177,-54.332401,-253.798996,50.799999,13,5,449,418853731921035264
75179,-70.788200,-247.119003,56.799999,13,5,449,166645899315904512
75180,-72.122398,-246.576996,114.400002,13,5,449,292738580000808962
75181,-56.259602,-253.016006,110.800003,13,5,449,4523871873007616
75182,-41.916401,-258.838989,88.000000,13,5,449,495396989802905600
75183,-50.033100,-255.544006,49.599998,13,5,449,936750577918935040
75184,-1.103790,-262.164001,77.199997,13,5,450,54047387416526848
75185,-42.674000,-252.494995,85.599998,13,5,450,495396989802905600
75186,-18.207199,-258.186005,125.199997,13,5,450,315252454969057282
75187,-18.129299,-258.204010,146.800003,13,5,450,752106085589979137
75188,-27.557600,-256.010986,55.599998,13,5,450,558446697391325184
75189,-22.220100,-257.252014,102.400002,13,5,450,306247042403926016
75190,-4.454350,-261.385010,155.199997,13,5,450,409828596882866176
75191,-14.934600,-258.946991,56.799999,13,5,450,166634079582687233
75192,-33.596401,-254.606003,58.000000,13,5,450,454867822988759041
75193,-16.999399,-258.467010,137.199997,13,5,450,63057541608767488
75194,-35.193699,-254.235001,84.400002,13,5,450,54046081746468864
75195,-11.960600,-259.639008,110.000000,13,5,450,711575819230642176
75196,-19.999399,-257.769012,154.000000,13,5,450,495396852363952128
75198,-7.337380,-260.713989,134.800003,13,5,450,211680933516935168
75199,-9.947700,-260.106995,55.599998,13,5,450,153134894292144129
75200,13.149800,-257.192993,125.199997,13,5,451,711578086973374464
75201,-0.495305,-256.216003,74.800003,13,5,451,54047387416526848
75202,16.674101,-257.445007,153.199997,13,5,451,346777995941249024
75203,29.029100,-258.329010,115.599998,13,5,451,535930692119298048
75204,12.072500,-257.115997,144.399994,13,5,451,815152425907257344
75205,41.956100,-259.255005,106.000000,13,5,451,495397058539163649
75206,8.880700,-256.886993,64.000000,13,5,451,418849608752431104
75207,13.269500,-257.200989,85.599998,13,5,451,292738648703500288
75208,12.990200,-257.181000,102.400002,13,5,451,616994729497722880
75210,63.543701,-251.082993,151.600006,13,5,452,9008711083229184
75211,64.420502,-251.007996,103.599998,13,5,452,90076528049659906
75213,51.866699,-252.085007,155.199997,13,5,452,671037443989831680
75214,80.003197,-249.669998,79.599998,13,5,452,391818390278250498
75215,58.203400,-251.541000,61.599998,13,5,452,220678718203363328
75216,67.688499,-250.727005,51.400002,13,5,452,468378553134612480
75217,68.724701,-250.638000,90.400002,13,5,452,873701145208422400
75218,46.765400,-252.522995,146.800003,13,5,452,355787806536105984
75219,72.829597,-250.285995,115.599998,13,5,452,648520888961990656
75220,44.493801,-252.718002,103.599998,13,5,452,495397058539163649
75222,70.079697,-250.522003,64.000000,13,5,452,734106461767995393
75223,109.456001,-236.214996,68.800003,13,5,453,734097803097145344
75224,111.046997,-235.820999,95.199997,13,5,453,238693872627089408
75225,85.615303,-242.117996,70.000000,13,5,453,211686018774999042
75226,93.652702,-240.128006,62.799999,13,5,453,94577378881175552
75227,79.830002,-243.550003,71.199997,13,5,453,391818390278250498
75228,83.906898,-242.541000,139.600006,13,5,453,743117852894035968
75229,98.311996,-238.973999,106.000000,13,5,453,675540906178248704
75230,95.865799,-239.580002,58.000000,13,5,453,747603379299024896
75231,119.394997,-233.753998,102.400002,13,5,453,427843064128606209
75232,93.730301,-240.108994,112.000000,13,5,453,432348519165067264
75233,89.808701,-241.080002,146.800003,13,5,453,616993286388711424
75234,114.775002,-234.897995,155.199997,13,5,453,301745916677718016
75235,142.149002,-217.414001,121.599998,13,5,454,166637927856603136
75236,145.944000,-215.811005,107.199997,13,5,454,810654392557502464
75237,134.891006,-220.481003,139.600006,13,5,454,153125273548619776
75238,124.880997,-224.710999,98.000000,13,5,454,355785470073896960
75239,127.336998,-223.673004,64.000000,13,5,454,684552640918454272
75240,138.488998,-218.960999,108.000000,13,5,454,707070501616353280
75241,149.998001,-214.098007,139.600006,13,5,454,968301270236397568
75242,113.003998,-229.729004,151.600006,13,5,454,301745916677718016
75243,113.277000,-229.613998,97.360001,13,5,454,427843064128606209
75244,138.981003,-218.753006,115.000000,13,5,454,229692377088917504
75245,149.149994,-214.455994,71.199997,13,5,454,662046325092646912
75246,180.591003,-188.653000,124.000000,13,5,455,495402006341496834
75247,187.143997,-184.572998,58.000000,13,5,455,90086423637524480
75248,183.330002,-186.947998,129.199997,13,5,455,558452882144231424
75249,174.160995,-192.656006,81.199997,13,5,455,445883026266652672
75250,161.337006,-200.639999,134.800003,13,5,455,22518547926224897
75251,169.147003,-195.778000,109.599998,13,5,455,265714714477068288
75252,179.593994,-189.272995,64.400002,13,5,455,932253025605517312
75253,186.533005,-184.953003,59.200001,13,5,455,887212150248964096
75254,166.871994,-197.194000,67.599998,13,5,455,63064894592778240
75255,149.315994,-208.123993,137.199997,13,5,455,968301270236397568
75256,181.382996,-188.160004,126.800003,13,5,455,797142219285856256
75257,167.891006,-196.559998,69.400002,13,5,455,535933372178890752
75258,183.451996,-179.242996,58.000000,13,5,456,887212150248964096
75259,204.947006,-160.621002,101.199997,13,5,456,4520573338124288
75260,191.856003,-171.962006,58.000000,13,5,456,860195981323403264
75261,210.056000,-156.194000,82.000000,13,5,456,166655588762124288
75262,180.550003,-181.757996,126.400002,13,5,456,558452882144231424
75263,184.539993,-178.300995,56.799999,13,5,456,90086423637524480
75264,206.276993,-159.468002,76.000000,13,5,456,117102386404655104
75265,186.837997,-176.309998,146.800003,13,5,456,445863853532643328
75267,187.533005,-175.707001,65.199997,13,5,456,810650475547328512
75268,207.667007,-158.263000,108.400002,13,5,456,211688973695713280
75269,208.992004,-157.115997,131.919998,13,5,456,432347007336579072
75270,208.785995,-157.294006,143.800003,13,5,456,297240530343952384
75271,193.388000,-170.634995,97.199997,13,5,456,932245397743599616
75272,184.449997,-178.378998,115.599998,13,5,456,292745383212220416
75274,194.214005,-169.919006,67.599998,13,5,456,49545918092935168
75275,191.070007,-172.643005,114.400002,13,5,456,139621140455751680
75276,190.707001,-172.957001,92.199997,13,5,456,364825242360610816
75278,219.923996,-135.639999,133.600006,13,5,457,662034024306311168
75279,235.459000,-117.188004,118.000000,13,5,457,963772725455753217
75280,228.065002,-125.970001,90.400002,13,5,457,225185272768233472
75281,214.848999,-141.667999,56.799999,13,5,457,873719012272373760
75282,221.985001,-133.192001,155.199997,13,5,457,445872649625665536
75283,210.727005,-146.563995,80.800003,13,5,457,4513289090371585
75284,222.449005,-132.641006,56.799999,13,5,457,855684135358824448
75285,211.783997,-145.309006,120.400002,13,5,457,4520435899170816
75286,210.367004,-146.992004,86.800003,13,5,457,247701346759737344
75287,214.462997,-142.126999,72.400002,13,5,457,468378965451472896
75288,249.598007,-81.058098,149.600006,13,5,458,968283059575062528
75290,243.703003,-90.831596,67.599998,13,5,458,657527057441361921
75291,230.630997,-112.507004,110.320000,13,5,458,963772725455753217
75292,234.337997,-106.359001,112.800003,13,5,458,860187872441929729
75293,240.149994,-96.723099,132.399994,13,5,458,301748665473572866
75294,232.154999,-109.978996,148.000000,13,5,458,445870931638747136
75295,243.414001,-91.311096,52.000000,13,5,458,337770865405984768
75296,238.207993,-99.942802,50.799999,13,5,458,238697583478833152
75297,235.636002,-104.207001,93.099998,13,5,458,63070460870393856
75299,235.067993,-105.149002,131.199997,13,5,458,171139397180194816
75300,245.479004,-74.828003,94.000000,13,5,459,909728361679421440
75301,255.242996,-50.774300,67.599998,13,5,459,445858424693981184
75302,249.796997,-64.191002,62.200001,13,5,459,337773545465577472
75303,251.391006,-60.262402,50.799999,13,5,459,220684628078362624
75304,243.468002,-79.781998,146.000000,13,5,459,968283059575062528
75305,254.416000,-52.812801,88.000000,13,5,459,423339120887070720
75306,249.735992,-64.339302,92.800003,13,5,459,693559977612148736
75307,253.889008,-54.110001,83.199997,13,5,459,454864661876047872
75309,248.774002,-66.711304,84.400002,13,5,459,517918492633071616
75310,253.753998,-54.443501,118.000000,13,5,459,873703000634294272
75311,261.510986,-3.908910,86.800003,13,5,460,202664182254927872
75312,256.227997,-26.622499,86.800003,13,5,460,445864334568980480
75314,255.041000,-31.726299,156.399994,13,5,460,445858355974504448
75315,260.360992,-8.856820,91.599998,13,5,460,306250340938809344
75316,256.916992,-23.661600,56.799999,13,5,460,180155186386313218
75317,260.740997,-7.220500,88.000000,13,5,460,301754025575972864
75318,258.385010,-17.350100,131.199997,13,5,460,4518236875915264
75319,257.994995,-19.025400,130.000000,13,5,460,18022369968783360
75320,256.997986,10.436700,112.000000,13,5,461,639517812875853824
75321,259.006012,38.485001,149.199997,13,5,461,22525007540260865
75322,256.015991,-3.288160,84.400002,13,5,461,202664182254927872
75323,256.536987,3.986560,145.199997,13,5,461,837677914467074048
75324,257.407013,16.142099,101.199997,13,5,461,220684078322548736
75325,257.497986,17.418900,97.599998,13,5,461,220684284480978944
75326,257.860992,22.485901,60.400002,13,5,461,225190770326372352
75328,256.743988,6.885810,79.599998,13,5,461,391820039528906752
75329,259.083008,39.562199,144.399994,13,5,461,238693941346566144
75330,256.303986,0.741529,55.599998,13,5,461,364817545779216384
75331,249.520004,81.756798,128.800003,13,5,462,968274126043086848
75332,251.373993,60.156200,52.000000,13,5,462,220681879299293184
75333,253.235001,38.475899,146.800003,13,5,462,22525007540260865
75334,251.244003,61.670601,110.800003,13,5,462,220677893569642496
75335,251.376999,60.116299,80.800003,13,5,462,396320065760276482
75336,250.867996,66.054497,108.400002,13,5,462,117111938411921408
75337,249.445007,82.633499,95.199997,13,5,462,481888733541433344
75338,251.983002,53.062302,142.000000,13,5,462,337771415178584066
75339,250.190002,73.945503,143.199997,13,5,462,94586999607918592
75340,251.606003,57.446098,114.400002,13,5,462,680046911004086273
75342,253.259003,38.196899,140.800003,13,5,462,238693941346566144
75343,250.860992,66.134201,62.799999,13,5,462,635010158799355904
75344,249.587997,80.959702,58.000000,13,5,462,301747978262020096
75345,250.764999,67.250099,50.799999,13,5,462,229685230280118273
75346,249.421005,82.912498,96.400002,13,5,462,261211870763941888
75347,251.725998,56.051300,76.599998,13,5,462,112592808199593986
75348,238.570999,99.942802,82.000000,13,5,463,90073916692758528
75350,238.647003,99.632103,140.800003,13,5,463,711576781303316480
75351,238.686005,99.476799,49.599998,13,5,463,292738580000813058
75352,235.014008,114.308998,56.799999,13,5,463,27024002979475458
75353,235.436996,112.600998,68.800003,13,5,463,211673030777110528
75354,236.276001,109.209999,154.800003,13,5,463,648519926889316352
75355,243.837997,78.665199,56.799999,13,5,463,301747978262020096
75356,241.281006,88.993301,67.000000,13,5,463,229685711299674112
75357,242.895996,82.470299,92.800003,13,5,463,261211870763941888
75358,237.089996,105.921997,65.199997,13,5,463,360292368236150784
75359,242.089005,85.731796,138.399994,13,5,463,558451988791033856
75360,235.436996,112.600998,156.399994,13,5,463,851183009632616448
75361,234.404999,116.767998,135.199997,13,5,463,337777806073135104
75362,236.033005,110.193001,127.599998,13,5,463,4510334136090624
75363,242.819000,82.780899,92.800003,13,5,463,481888733541433344
75364,243.270996,80.956001,125.199997,13,5,463,968274126043086848
75365,213.475998,151.470993,121.599998,13,5,464,558449377450917888
75366,226.102005,121.588997,95.199997,13,5,464,180149482652958720
75367,217.072006,142.960007,79.599998,13,5,464,864702123571412992
75368,218.925003,138.574997,120.400002,13,5,464,445861860684599297
75369,224.934006,124.352997,67.599998,13,5,464,4518305612177410
75370,223.423996,127.927002,98.800003,13,5,464,666535287471472640
75371,217.337006,142.334000,103.599998,13,5,464,117103829513666560
75372,224.218002,126.047997,62.799999,13,5,464,558452813424754688
75373,226.272995,121.183998,100.000000,13,5,464,968282028782911488
75374,217.882004,141.044006,49.599998,13,5,464,873709666423537664
75375,219.516006,137.175003,56.799999,13,5,464,166641570005655554
75377,216.278000,144.839005,115.599998,13,5,464,153136680981757952
75378,216.542999,144.212997,67.599998,13,5,464,301747909542543360
75379,218.929993,138.563004,110.400002,13,5,464,112592258426994688
75380,229.371002,113.851997,132.399994,13,5,464,337777806073135104
75381,219.750000,136.621994,59.799999,13,5,464,864698687597576192
75382,216.479996,144.360001,103.599998,13,5,464,301748046981496832
75383,225.509995,122.989998,146.800003,13,5,464,837672142031028224
75384,197.975998,165.615997,131.199997,13,5,465,824161480587870208
75385,201.393997,160.126007,153.199997,13,5,465,864701024059785216
75386,195.100998,170.233994,151.600006,13,5,465,4508478710218752
75387,190.112000,178.248001,122.800003,13,5,465,445858287255027712
75388,200.110992,162.186005,118.000000,13,5,465,585472006007291904
75389,201.570007,159.843002,146.800003,13,5,465,819656644026699777
75390,185.862000,185.072998,134.800003,13,5,465,671057853674422272
75391,201.612000,159.774994,115.599998,13,5,465,112593907711221762
75393,165.570999,199.233002,74.800003,13,5,466,734104675044818944
75394,182.647995,179.522003,131.199997,13,5,466,671057853674422272
75395,175.649994,187.600006,94.480003,13,5,466,220694042646675456
75396,155.302994,211.084000,74.800003,13,5,466,648525080850071552
75397,167.770996,196.692993,83.199997,13,5,466,684556832806535168
75398,174.660004,188.742004,120.400002,13,5,466,409828940480249856
75399,159.363007,206.397995,109.599998,13,5,466,639529976223236096
75400,164.209000,200.804993,115.599998,13,5,466,90073229497991168
75401,161.615997,203.798004,78.400002,13,5,466,220683528566734848
75402,159.755997,205.944000,150.399994,13,5,466,4506554564870144
75404,152.317001,214.529999,49.599998,13,5,466,639517744156377088
75405,127.653000,226.647995,155.199997,13,5,467,112592120988041216
75406,118.106003,234.686005,110.800003,13,5,467,265712652892766208
75407,145.186996,211.886993,56.799999,13,5,467,864694220831588352
75409,120.920998,232.315994,83.800003,13,5,467,968286907865759744
75410,141.330994,215.132996,67.599998,13,5,467,914234916244291584
75411,137.384003,218.455994,49.599998,13,5,467,418845073266966528
75412,141.270004,215.184006,64.000000,13,5,467,851194279626801152
75413,130.529999,224.227005,60.400002,13,5,467,27048604518580224
75414,134.813995,220.619995,134.800003,13,5,467,63054517968572417
75415,130.865997,223.942993,79.599998,13,5,467,301768525385564160
75416,141.820999,214.720001,155.199997,13,5,467,734090450129924098
75417,151.031006,206.966003,73.599998,13,5,467,648525080850071552
75418,134.263000,221.084000,132.399994,13,5,467,225188021564088322
75419,119.089996,226.660004,82.000000,13,5,468,968286907865759744
75421,81.138100,249.548996,84.400002,13,5,468,779130981872304128
75422,96.942299,240.018005,155.440002,13,5,468,594478105767186433
75423,93.297798,242.216003,64.000000,13,5,468,837672416908935168
75424,87.611801,245.645004,100.000000,13,5,468,734089969076797440
75425,111.109001,231.473999,66.400002,13,5,468,864693877250985985
75426,114.569000,229.386993,108.400002,13,5,468,265712652892766208
75427,94.017097,241.781998,86.800003,13,5,468,734099933400924160
75428,99.429001,238.518005,126.400002,13,5,468,837672073311551488
75429,79.596703,250.479004,84.400002,13,5,468,873736741897371648
75430,109.156998,232.651001,79.599998,13,5,468,711580423435583488
75431,81.240799,249.487000,65.199997,13,5,468,743098748896292866
75432,86.173203,246.513000,143.199997,13,5,468,540439995463237632
75433,96.825798,240.087997,78.400002,13,5,468,734090106515750912
75434,95.866699,240.667007,148.000000,13,5,468,112595900559261696
75435,87.748802,245.561996,52.000000,13,5,468,409828665602342912
75436,106.417000,234.304001,127.599998,13,5,468,324264395850907648
75437,101.427002,237.313004,123.599998,13,5,468,418844317352722432
75438,94.428101,241.533997,100.000000,13,5,468,364794524754509824
75439,92.064697,242.960007,80.800003,13,5,468,301768594105040896
75440,38.691898,260.148010,124.000000,13,5,469,117094002628493312
75441,46.252701,257.079010,82.000000,13,5,469,27021666483699712
75443,73.604897,245.975006,71.199997,13,5,469,139615505458659328
75444,60.299400,251.376007,71.199997,13,5,469,887213455919022080
75445,73.641998,245.960007,132.399994,13,5,469,369295444339068929
75447,77.125900,244.546005,83.199997,13,5,469,873736741897371648
75448,38.173000,260.358002,95.199997,13,5,469,747613343623151616
75449,81.165703,242.906006,82.000000,13,5,469,779130981872304128
75450,42.398201,258.643005,79.599998,13,5,469,747601248995246080
75451,68.749702,247.945999,92.800003,13,5,469,301752445028007936
75452,48.377602,256.216003,52.400002,13,5,469,364833488697819136
75453,68.601501,248.005997,85.599998,13,5,469,734101032912551936
75454,66.155296,248.998993,112.000000,13,5,469,117098194516574208
75455,19.882500,257.795990,97.599998,13,5,470,517914781781327872
75456,23.194099,257.026001,109.599998,13,5,470,788132546146738178
75457,13.532000,259.273010,76.000000,13,5,470,225191320082186240
75458,34.024899,254.505997,53.200001,13,5,470,923240672390021120
75459,-3.025960,263.125000,121.599998,13,5,470,743123075574267904
75460,29.817301,255.485001,108.400002,13,5,470,369296956167557121
75461,37.959900,253.591003,121.000000,13,5,470,117094002628493312
75462,26.116100,256.346008,50.200001,13,5,470,594476937519300608
75463,20.934401,257.550995,110.800003,13,5,470,734106118170611713
75464,40.726002,252.947998,77.199997,13,5,470,747601248995246080
75465,17.311100,258.394012,78.400002,13,5,470,54043814003736576
75466,36.362499,253.962997,92.800003,13,5,470,747613343623151616
75467,-41.118198,259.195007,123.400002,13,5,471,4507997673881600
75468,-11.035200,257.040985,115.599998,13,5,471,220687033260048384
75469,-37.208199,258.915009,73.599998,13,5,471,54043745284259840
